Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    September 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
BILTMORE FUNDS                                                497         881299      1994-07-26  edgar/data/881299/0000881299-94-000016.txt          
BILTMORE FUNDS                                                497         881299      1994-07-29  edgar/data/881299/0000881299-94-000017.txt          
BILTMORE FUNDS                                                497         881299      1994-08-01  edgar/data/881299/0000881299-94-000018.txt          
BILTMORE FUNDS                                                N-30D       881299      1994-07-07  edgar/data/881299/0000881299-94-000014.txt          
BILTMORE FUNDS                                                N-30D       881299      1994-08-02  edgar/data/881299/0000881299-94-000020.txt          
BILTMORE FUNDS                                                NSAR-A      881299      1994-08-01  edgar/data/881299/0000881299-94-000019.txt          
BILTMORE MUNICIPAL FUNDS                                      N-30D       867502      1994-08-02  edgar/data/867502/0000867502-94-000008.txt          
BILTMORE MUNICIPAL FUNDS                                      NSAR-A      867502      1994-08-01  edgar/data/867502/0000867502-94-000007.txt          
BINDLEY WESTERN INDUSTRIES INC                                10-Q        722808      1994-08-12  edgar/data/722808/0000722808-94-000003.txt          
BINKS MANUFACTURING CO                                        10-K/A      12180       1994-07-29  edgar/data/12180/0000912057-94-002408.txt           
BINKS MANUFACTURING CO                                        10-Q        12180       1994-07-15  edgar/data/12180/0000912057-94-002318.txt           
BIO RAD LABORATORIES INC                                      10-Q        12208       1994-08-08  edgar/data/12208/0000012208-94-000009.txt           
BIOCIRCUITS CORP                                              SC 13G/A    855844      1994-08-10  edgar/data/855844/0000068100-94-000369.txt          
BIOCRAFT LABORATORIES INC                                     10-K        763043      1994-07-01  edgar/data/763043/0000950130-94-000953.txt          
BIOCRAFT LABORATORIES INC                                     10-Q        763043      1994-08-15  edgar/data/763043/0000891092-94-000043.txt          
BIOCRAFT LABORATORIES INC                                     8-K         763043      1994-07-25  edgar/data/763043/0000897446-94-000039.txt          
BIOCRAFT LABORATORIES INC                                     DEF 14A     763043      1994-07-13  edgar/data/763043/0000891092-94-000037.txt          
BIOGEN INC                                                    10-Q        714655      1994-08-11  edgar/data/714655/0000714655-94-000014.txt          
BIOGEN INC                                                    SC 13D/A    714655      1994-08-09  edgar/data/714655/0000950133-94-000164.txt          
BIOGEN INC                                                    SC 13G      714655      1994-08-10  edgar/data/714655/0000812295-94-000047.txt          
BIOMET INC                                                    10-K        351346      1994-08-23  edgar/data/351346/0000950124-94-001408.txt          
BIOMET INC                                                    8-K         351346      1994-08-24  edgar/data/351346/0000351346-94-000005.txt          
BIOMET INC                                                    DEF 14A     351346      1994-08-05  edgar/data/351346/0000950124-94-001317.txt          
BIOMET INC                                                    S-4         351346      1994-09-15  edgar/data/351346/0000351346-94-000006.txt          
BIOMET INC                                                    S-4/A       351346      1994-09-29  edgar/data/351346/0000351346-94-000008.txt          
BIOMET INC                                                    SC 13D      351346      1994-08-23  edgar/data/351346/0000351346-94-000004.txt          
BIRMINGHAM STEEL CORP                                         SC 13G      779334      1994-07-06  edgar/data/779334/0000315066-94-001305.txt          
BIRMINGHAM STEEL CORP                                         SC 13G/A    779334      1994-07-07  edgar/data/779334/0000315066-94-001360.txt          
BISCEGLIA BROTHERS WINE CO                                    10-Q        914162      1994-07-08  edgar/data/914162/0000891839-94-000029.txt          
BISCEGLIA BROTHERS WINE CO                                    8-K         914162      1994-08-22  edgar/data/914162/0000891839-94-000031.txt          
BISCEGLIA BROTHERS WINE CO                                    8-K/A       914162      1994-09-08  edgar/data/914162/0000891839-94-000033.txt          
BJURMAN GEORGE D & ASSOCIATES /ADV                            SC 13G/A    733552      1994-08-17  edgar/data/733552/0000915887-94-000045.txt          
BJURMAN GEORGE D & ASSOCIATES /ADV                            SC 13G/A    733552      1994-08-18  edgar/data/733552/0000915887-94-000046.txt          
BLACK & DECKER CORP                                           10-Q        12355       1994-08-17  edgar/data/12355/0000012355-94-000011.txt           
BLACK & DECKER CORP                                           424B2       12355       1994-09-13  edgar/data/12355/0000012355-94-000013.txt           
BLACK & DECKER CORP                                           424B2       12355       1994-09-13  edgar/data/12355/0000012355-94-000014.txt           
BLACK & DECKER CORP                                           424B2       12355       1994-09-13  edgar/data/12355/0000012355-94-000015.txt           
BLACK & DECKER CORP                                           424B2       12355       1994-09-14  edgar/data/12355/0000012355-94-000016.txt           
BLACK & DECKER CORP                                           424B2       12355       1994-09-20  edgar/data/12355/0000012355-94-000017.txt           
BLACK & DECKER CORP                                           424B3       12355       1994-09-12  edgar/data/12355/0000950109-94-001677.txt           
BLACK & DECKER CORP                                           8-K         12355       1994-09-12  edgar/data/12355/0000950109-94-001678.txt           
BLACK & DECKER CORP                                           S-3/A       12355       1994-07-06  edgar/data/12355/0000950109-94-001152.txt           
BLACK & DECKER CORP                                           S-3/A       12355       1994-08-26  edgar/data/12355/0000950109-94-001617.txt           
BLACK HILLS CORP                                              10-Q        12400       1994-08-12  edgar/data/12400/0000012400-94-000026.txt           
BLACK HILLS CORP                                              424B2       12400       1994-08-29  edgar/data/12400/0000950132-94-000220.txt           
BLACK HILLS CORP                                              8-K         12400       1994-08-16  edgar/data/12400/0000012400-94-000029.txt           
BLACK HILLS CORP                                              8-K         12400       1994-09-02  edgar/data/12400/0000012400-94-000033.txt           
BLACK HILLS CORP                                              8-K         12400       1994-09-12  edgar/data/12400/0000012400-94-000034.txt           
BLACKROCK 2001 TERM TRUST INC                                 NSAR-B      889127      1994-08-29  edgar/data/889127/0000889127-94-000002.txt          
BLACKROCK INSURED MUNICIPAL TERM TRUST INC                    NSAR-A      882346      1994-08-29  edgar/data/882346/0000882346-94-000002.txt          
BLAIR CORP                                                    10-Q        71525       1994-08-11  edgar/data/71525/0000071525-94-000013.txt           
