Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    June 30, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
DISCOVER CREDIT CORP                                          10-Q        815743      1994-05-13  edgar/data/815743/0000815743-94-000007.txt          
DISNEY WALT CO                                                10-K/A      29082       1994-06-30  edgar/data/29082/0000029082-94-000015.txt           
DISNEY WALT CO                                                10-Q        29082       1994-05-13  edgar/data/29082/0000029082-94-000007.txt           
DISNEY WALT CO                                                SC 13D/A    29082       1994-05-18  edgar/data/29082/0000029082-94-000013.txt           
DIXIE YARNS INC                                               10-Q        29332       1994-05-13  edgar/data/29332/0000029332-94-000007.txt           
DMC TAX FREE INCOME TRUST PA                                  NSAR-B      201670      1994-04-19  edgar/data/201670/0000027937-94-000005.txt          
DOLE FOOD COMPANY INC                                         10-K        18169       1994-04-01  edgar/data/18169/0000898430-94-000249.txt           
DOLE FOOD COMPANY INC                                         10-Q        18169       1994-05-09  edgar/data/18169/0000898430-94-000331.txt           
DOLE FOOD COMPANY INC                                         DEF 14A     18169       1994-04-01  edgar/data/18169/0000898430-94-000250.txt           
DOLLAR FINANCE INC                                            10-Q        765878      1994-04-14  edgar/data/765878/0000765878-94-000006.txt          
DOLLAR GENERAL CORP                                           10-K/A      29534       1994-04-27  edgar/data/29534/0000029534-94-000010.txt           
DOLLAR GENERAL CORP                                           10-Q        29534       1994-06-14  edgar/data/29534/0000029534-94-000021.txt           
DOLLAR GENERAL CORP                                           DEFA14A     29534       1994-05-05  edgar/data/29534/0000029534-94-000013.txt           
DOLLAR GENERAL CORP                                           SC 13G/A    29534       1994-06-03  edgar/data/29534/0000029534-94-000018.txt           
DOLLAR GENERAL CORP                                           SC 13G/A    29534       1994-06-03  edgar/data/29534/0000029534-94-000019.txt           
DOMINION RESOURCES BLACK WARRIOR TRUST                        8-A12B      923680      1994-05-24  edgar/data/923680/0000908184-94-000021.txt          
DOMINION RESOURCES BLACK WARRIOR TRUST                        8-A12B/A    923680      1994-06-02  edgar/data/923680/0000908184-94-000023.txt          
DONAHUE DONALD J                                              SC 13D      922588      1994-05-03  edgar/data/922588/0000899140-94-000035.txt          
DONALDSON CO INC                                              10-Q        29644       1994-06-10  edgar/data/29644/0000897101-94-000061.txt           
DONALDSON CO INC                                              8-A12B/A    29644       1994-04-08  edgar/data/29644/0000897101-94-000037.txt           
DONNELLEY R R & SONS CO                                       10-Q        29669       1994-05-16  edgar/data/29669/0000950131-94-000638.txt           
DONNELLY CORP                                                 10-Q        805583      1994-05-12  edgar/data/805583/0000805583-94-000008.txt          
DOSKOCIL COMPANIES INC                                        10-K/A      4960        1994-06-29  edgar/data/4960/0000004960-94-000004.txt            
DOSKOCIL COMPANIES INC                                        10-Q        4960        1994-05-17  edgar/data/4960/0000004960-94-000002.txt            
DOSKOCIL COMPANIES INC                                        8-K         4960        1994-04-01  edgar/data/4960/0000950172-94-000058.txt            
DOSKOCIL COMPANIES INC                                        8-K         4960        1994-06-14  edgar/data/4960/0000950172-94-000109.txt            
DOSKOCIL COMPANIES INC                                        DEF 14A     4960        1994-06-06  edgar/data/4960/0000004960-94-000003.txt            
DOSKOCIL COMPANIES INC                                        S-3         4960        1994-06-14  edgar/data/4960/0000950172-94-000111.txt            
DOUGLAS & LOMASON CO                                          10-Q        29854       1994-05-13  edgar/data/29854/0000950009-94-000073.txt           
DOVATRON INTERNATIONAL INC                                    SC 13G/A    899047      1994-06-09  edgar/data/899047/0000315066-94-001244.txt          
DOVER CORP                                                    10-K/A      29905       1994-06-29  edgar/data/29905/0000950123-94-001100.txt           
DOVER CORP                                                    10-Q        29905       1994-04-25  edgar/data/29905/0000950123-94-000810.txt           
DOVER CORP                                                    11-K        29905       1994-06-29  edgar/data/29905/0000950123-94-001101.txt           
DOVER INVESTMENTS CORP                                        10QSB       48272       1994-05-09  edgar/data/48272/0000048272-94-000002.txt           
DOW CHEMICAL CO /DE/                                          SC 13D/A    29915       1994-05-16  edgar/data/29915/0000950124-94-001022.txt           
DOW CORNING CORP                                              10-Q        29917       1994-04-28  edgar/data/29917/0000029917-94-000019.txt           
DOW JONES & CO INC                                            10-Q        29924       1994-05-11  edgar/data/29924/0000029924-94-000006.txt           
DOW JONES & CO INC                                            SC 13G/A    29924       1994-04-22  edgar/data/29924/0000093748-94-000069.txt           
DPL INC                                                       10-Q        787250      1994-05-16  edgar/data/787250/0000787250-94-000005.txt          
DPL INC                                                       11-K        787250      1994-06-29  edgar/data/787250/0000787250-94-000006.txt          
DPL INC                                                       11-K        787250      1994-06-29  edgar/data/787250/0000787250-94-000007.txt          
DR PEPPER BOTTLING COMPANY OF TEXAS                           10-Q        843397      1994-05-16  edgar/data/843397/0000906234-94-000003.txt          
DR PEPPER BOTTLING COMPANY OF TEXAS                           POS AM      843397      1994-04-13  edgar/data/843397/0000950134-94-000406.txt          
DR PEPPER BOTTLING HOLDINGS INC                               10-Q        843396      1994-05-16  edgar/data/843396/0000906234-94-000003.txt          
DR PEPPER BOTTLING HOLDINGS INC                               POS AM      843396      1994-04-13  edgar/data/843396/0000950134-94-000406.txt          
DR PEPPER SEVEN UP COMPANIES INC /DE/                         10-Q        836400      1994-05-05  edgar/data/836400/0000836400-94-000007.txt          
DRAVO CORP                                                    10-Q        30067       1994-05-13  edgar/data/30067/0000030067-94-000005.txt           
DRAVO CORP                                                    S-8         30067       1994-06-17  edgar/data/30067/0000030067-94-000009.txt           
DRESS BARN INC                                                10-Q        717724      1994-06-14  edgar/data/717724/0000717724-94-000004.txt          
DRESSER INDUSTRIES INC /DE/                                   10-Q        30099       1994-06-10  edgar/data/30099/0000030099-94-000028.txt           
DRESSER INDUSTRIES INC /DE/                                   10-Q/A      30099       1994-06-24  edgar/data/30099/0000030099-94-000037.txt           
DRESSER INDUSTRIES INC /DE/                                   11-K        30099       1994-06-24  edgar/data/30099/0000030099-94-000038.txt           
DRESSER INDUSTRIES INC /DE/                                   11-K        30099       1994-06-29  edgar/data/30099/0000950129-94-000534.txt           
DRESSER INDUSTRIES INC /DE/                                   424B2       30099       1994-04-26  edgar/data/30099/0000030099-94-000024.txt           
DRESSER INDUSTRIES INC /DE/                                   424B2       30099       1994-04-29  edgar/data/30099/0000030099-94-000026.txt           
DRESSER INDUSTRIES INC /DE/                                   424B3       30099       1994-06-15  edgar/data/30099/0000912057-94-002061.txt           
DRESSER INDUSTRIES INC /DE/                                   S-4         30099       1994-04-11  edgar/data/30099/0000030099-94-000017.txt           
DRESSER INDUSTRIES INC /DE/                                   S-4         30099       1994-06-10  edgar/data/30099/0000950129-94-000487.txt           
DRESSER INDUSTRIES INC /DE/                                   S-4 POS     30099       1994-04-14  edgar/data/30099/0000030099-94-000022.txt           
DRESSER INDUSTRIES INC /DE/                                   S-4/A       30099       1994-06-20  edgar/data/30099/0000030099-94-000034.txt           
DRESSER INDUSTRIES INC /DE/                                   S-4/A       30099       1994-06-28  edgar/data/30099/0000030099-94-000044.txt           
DRESSER INDUSTRIES INC /DE/                                   S-8         30099       1994-04-06  edgar/data/30099/0000030099-94-000014.txt           
DRESSER INDUSTRIES INC /DE/                                   S-8 POS     30099       1994-04-13  edgar/data/30099/0000030099-94-000019.txt           
DREYERS GRAND ICE CREAM INC                                   10-C        352305      1994-05-18  edgar/data/352305/0000950149-94-000111.txt          
DREYERS GRAND ICE CREAM INC                                   10-C        352305      1994-06-16  edgar/data/352305/0000950149-94-000125.txt          
DREYERS GRAND ICE CREAM INC                                   10-Q        352305      1994-05-10  edgar/data/352305/0000950149-94-000099.txt          
DREYERS GRAND ICE CREAM INC                                   10-Q/A      352305      1994-05-24  edgar/data/352305/0000950149-94-000123.txt          
DREYERS GRAND ICE CREAM INC                                   8-K         352305      1994-05-09  edgar/data/352305/0000950149-94-000096.txt          
DREYERS GRAND ICE CREAM INC                                   8-K/A       352305      1994-05-24  edgar/data/352305/0000950149-94-000122.txt          
DREYERS GRAND ICE CREAM INC                                   DEF 14A     352305      1994-04-13  edgar/data/352305/0000950149-94-000083.txt          
DREYERS GRAND ICE CREAM INC                                   SC 13D      352305      1994-05-16  edgar/data/352305/0000912057-94-001773.txt          
DREYERS GRAND ICE CREAM INC                                   SC 13D/A    352305      1994-06-16  edgar/data/352305/0000950150-94-000555.txt          
DREYERS GRAND ICE CREAM INC                                   SC 13G      352305      1994-05-11  edgar/data/352305/0000950149-94-000102.txt          
DREYFUS A BONDS PLUS INC                                      24F-2NT     30151       1994-05-24  edgar/data/30151/0000030151-94-000004.txt           
DREYFUS A BONDS PLUS INC                                      485BPOS     30151       1994-05-24  edgar/data/30151/0000030151-94-000003.txt           
DREYFUS A BONDS PLUS INC                                      497         30151       1994-05-31  edgar/data/30151/0000030151-94-000007.txt           
DREYFUS A BONDS PLUS INC                                      497         30151       1994-06-15  edgar/data/30151/0000030151-94-000009.txt           
DREYFUS A BONDS PLUS INC                                      497         30151       1994-06-24  edgar/data/30151/0000030151-94-000010.txt           
DREYFUS A BONDS PLUS INC                                      DEF 14A     30151       1994-06-06  edgar/data/30151/0000950131-94-000916.txt           
DREYFUS A BONDS PLUS INC                                      DEFA14A     30151       1994-06-29  edgar/data/30151/0000950131-94-001060.txt           
DREYFUS A BONDS PLUS INC                                      N-30D       30151       1994-06-01  edgar/data/30151/0000030151-94-000008.txt           
DREYFUS A BONDS PLUS INC                                      NSAR-B      30151       1994-05-27  edgar/data/30151/0000030151-94-000006.txt           
DREYFUS A BONDS PLUS INC                                      PRE 14A     30151       1994-05-24  edgar/data/30151/0000950131-94-000769.txt           
DREYFUS ADJUSTABLE RATE SECURITIES FUND INC                   RW          883340      1994-04-13  edgar/data/883340/0000899681-94-000044.txt          
DREYFUS ASSET ALLOCATION FUND INC                             24F-2NT     904818      1994-06-21  edgar/data/904818/0000904818-94-000008.txt          
DREYFUS ASSET ALLOCATION FUND INC                             485APOS     904818      1994-06-02  edgar/data/904818/0000899681-94-000067.txt          
DREYFUS ASSET ALLOCATION FUND INC                             497         904818      1994-06-17  edgar/data/904818/0000904818-94-000007.txt          
DREYFUS ASSET ALLOCATION FUND INC                             DEF 14A     904818      1994-06-03  edgar/data/904818/0000950131-94-000891.txt          
DREYFUS ASSET ALLOCATION FUND INC                             DEFA14A     904818      1994-06-29  edgar/data/904818/0000950131-94-001048.txt          
DREYFUS ASSET ALLOCATION FUND INC                             N-30D       904818      1994-06-29  edgar/data/904818/0000904818-94-000011.txt          
DREYFUS ASSET ALLOCATION FUND INC                             NSAR-B      904818      1994-06-29  edgar/data/904818/0000904818-94-000009.txt          
DREYFUS ASSET ALLOCATION FUND INC                             PRE 14A     904818      1994-05-23  edgar/data/904818/0000950131-94-000741.txt          
DREYFUS BALANCED FUND INC                                     497         890341      1994-06-15  edgar/data/890341/0000890341-94-000022.txt          
DREYFUS BALANCED FUND INC                                     DEF 14A     890341      1994-06-06  edgar/data/890341/0000950131-94-000911.txt          
DREYFUS BALANCED FUND INC                                     DEFA14A     890341      1994-06-29  edgar/data/890341/0000950131-94-001072.txt          
DREYFUS BALANCED FUND INC                                     N-30D       890341      1994-04-21  edgar/data/890341/0000890341-94-000020.txt          
DREYFUS BALANCED FUND INC                                     NSAR-A      890341      1994-04-22  edgar/data/890341/0000890341-94-000021.txt          
DREYFUS BALANCED FUND INC                                     PRE 14A     890341      1994-05-24  edgar/data/890341/0000950131-94-000771.txt          
DREYFUS BASIC MONEY MARKET FUND INC                           24F-2NT     885409      1994-04-21  edgar/data/885409/0000885409-94-000005.txt          
DREYFUS BASIC MONEY MARKET FUND INC                           485BPOS     885409      1994-05-18  edgar/data/885409/0000885409-94-000008.txt          
DREYFUS BASIC MONEY MARKET FUND INC                           497         885409      1994-05-19  edgar/data/885409/0000885409-94-000009.txt          
DREYFUS BASIC MONEY MARKET FUND INC                           497         885409      1994-06-16  edgar/data/885409/0000885409-94-000011.txt          
DREYFUS BASIC MONEY MARKET FUND INC                           497         885409      1994-06-20  edgar/data/885409/0000885409-94-000012.txt          
DREYFUS BASIC MONEY MARKET FUND INC                           497J        885409      1994-05-25  edgar/data/885409/0000885409-94-000010.txt          
