Description:           Master Index of EDGAR Dissemination Feed by Company Name
Last Data Received:    December 31, 1994
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
 
 
 
Company Name                                                  Form Type   CIK         Date Filed  File Name
CBS INC                                                       10-Q        18366       1994-11-09  edgar/data/18366/0000018366-94-000018.txt           
CBS INC                                                       424B3       18366       1994-11-02  edgar/data/18366/0000018366-94-000016.txt           
CBS INC                                                       SC 13D/A    18366       1994-12-29  edgar/data/18366/0000060086-94-000029.txt           
CBT CORP /KY/                                                 10-Q        719227      1994-11-10  edgar/data/719227/0000719227-94-000017.txt          
CBT CORP /KY/                                                 10-Q/A      719227      1994-12-20  edgar/data/719227/0000719227-94-000019.txt          
CBT CORP /KY/                                                 424B3       719227      1994-11-22  edgar/data/719227/0000719227-94-000018.txt          
CBT CORP /KY/                                                 S-8         719227      1994-11-03  edgar/data/719227/0000719227-94-000016.txt          
CCB FINANCIAL CORP                                            10-Q        714612      1994-11-14  edgar/data/714612/0000714612-94-000040.txt          
CCB FINANCIAL CORP                                            8-K         714612      1994-11-08  edgar/data/714612/0000714612-94-000035.txt          
CCB FINANCIAL CORP                                            8-K         714612      1994-12-08  edgar/data/714612/0000714612-94-000044.txt          
CCB FINANCIAL CORP                                            8-K         714612      1994-12-29  edgar/data/714612/0000714612-94-000048.txt          
CCB FINANCIAL CORP                                            S-4         714612      1994-12-21  edgar/data/714612/0000950168-94-000427.txt          
CDI CORP                                                      10-Q        18396       1994-11-04  edgar/data/18396/0000018396-94-000018.txt           
CDI CORP                                                      11-K        18396       1994-11-03  edgar/data/18396/0000950109-94-001982.txt           
CEDAR COAL CO                                                 35-CERT     215390      1994-11-29  edgar/data/215390/0000004904-94-000108.txt          
CEDAR FAIR L P                                                10-Q        811532      1994-11-16  edgar/data/811532/0000811532-94-000019.txt          
CELLULAR COMMUNICATIONS OF PUERTO RICO INC                    SC 13G      881817      1994-10-07  edgar/data/881817/0000766524-94-000182.txt          
CENCOR INC                                                    10-Q        18497       1994-11-14  edgar/data/18497/0000018497-94-000022.txt           
CENCOR INC                                                    DEF 14A     18497       1994-10-05  edgar/data/18497/0000018497-94-000019.txt           
CENTENNIAL CALIFORNIA TAX EXEMPT TRUST                        485BPOS     854437      1994-10-27  edgar/data/854437/0000854437-94-000006.txt          
CENTENNIAL CALIFORNIA TAX EXEMPT TRUST                        497         854437      1994-10-28  edgar/data/854437/0000854437-94-000008.txt          
CENTENNIAL GOVERNMENT TRUST /CO/                              485BPOS     357247      1994-10-28  edgar/data/357247/0000357247-94-000011.txt          
CENTENNIAL GOVERNMENT TRUST /CO/                              497         357247      1994-11-02  edgar/data/357247/0000357247-94-000012.txt          
CENTENNIAL MONEY MARKET TRUST                                 485BPOS     312538      1994-10-28  edgar/data/312538/0000312538-94-000008.txt          
CENTENNIAL MONEY MARKET TRUST                                 497         312538      1994-11-02  edgar/data/312538/0000312538-94-000009.txt          
CENTENNIAL NEW YORK TAX EXEMPT TRUST                          485BPOS     837278      1994-11-01  edgar/data/837278/0000837278-94-000006.txt          
CENTENNIAL NEW YORK TAX EXEMPT TRUST                          497         837278      1994-11-03  edgar/data/837278/0000837278-94-000007.txt          
CENTENNIAL NEW YORK TAX EXEMPT TRUST                          497         837278      1994-11-10  edgar/data/837278/0000837278-94-000008.txt          
CENTERIOR ENERGY CORP                                         10-Q        774197      1994-11-14  edgar/data/774197/0000950152-94-001155.txt          
CENTEX CORP                                                   10-Q        18532       1994-11-14  edgar/data/18532/0000950134-94-001349.txt           
CENTEX DEVELOPMENT CO LP                                      10-Q        818764      1994-11-14  edgar/data/818764/0000950134-94-001349.txt          
CENTOCOR INC                                                  10-Q        708823      1994-11-14  edgar/data/708823/0000950109-94-002080.txt          
CENTOCOR INC                                                  8-K         708823      1994-12-29  edgar/data/708823/0000950109-94-002411.txt          
CENTRAL & SOUTH WEST CORP                                     10-Q        18540       1994-11-14  edgar/data/18540/0000018540-94-000056.txt           
CENTRAL & SOUTH WEST CORP                                     35-CERT     18540       1994-10-27  edgar/data/18540/0000018540-94-000050.txt           
CENTRAL & SOUTH WEST CORP                                     8-K         18540       1994-10-31  edgar/data/18540/0000018540-94-000052.txt           
CENTRAL & SOUTH WEST CORP                                     U-1         18540       1994-11-03  edgar/data/18540/0000018540-94-000053.txt           
CENTRAL & SOUTH WEST CORP                                     U-1/A       18540       1994-10-24  edgar/data/18540/0000018540-94-000046.txt           
CENTRAL & SOUTH WEST SERVICES INC                             35-CERT     25944       1994-11-29  edgar/data/25944/0000018540-94-000064.txt           
CENTRAL & SOUTH WEST SERVICES INC                             POS AMC     25944       1994-10-25  edgar/data/25944/0000025944-94-000008.txt           
CENTRAL & SOUTH WEST SERVICES INC                             POS AMC     25944       1994-11-29  edgar/data/25944/0000025944-94-000010.txt           
CENTRAL & SOUTH WEST SERVICES INC                             POS AMC     25944       1994-12-22  edgar/data/25944/0000092487-94-000029.txt           
CENTRAL & SOUTH WEST SERVICES INC                             U-1         25944       1994-12-02  edgar/data/25944/0000025944-94-000011.txt           
CENTRAL & SOUTH WEST SERVICES INC                             U-1/A       25944       1994-11-22  edgar/data/25944/0000025944-94-000009.txt           
CENTRAL & SOUTH WEST SERVICES INC                             U-1/A       25944       1994-12-21  edgar/data/25944/0000025944-94-000013.txt           
CENTRAL EQUITY TRUST UTILITY SERIES 10                        485BPOS     876500      1994-12-28  edgar/data/876500/0000950138-94-000088.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 11                        485BPOS     877321      1994-12-28  edgar/data/877321/0000950138-94-000088.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 17                        485BPOS     886938      1994-10-05  edgar/data/886938/0000950138-94-000076.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 18                        485BPOS     888119      1994-10-05  edgar/data/888119/0000950138-94-000076.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 19                        485BPOS     889410      1994-12-28  edgar/data/889410/0000950138-94-000090.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 2                         485BPOS     865643      1994-12-28  edgar/data/865643/0000950138-94-000087.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 20                        485BPOS     891444      1994-12-28  edgar/data/891444/0000950138-94-000090.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 24                        485BPOS     904077      1994-10-05  edgar/data/904077/0000950138-94-000077.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 25                        485BPOS     904082      1994-10-05  edgar/data/904082/0000950138-94-000077.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 26                        485BPOS     904084      1994-12-28  edgar/data/904084/0000950138-94-000089.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 3                         485BPOS     866369      1994-12-28  edgar/data/866369/0000950138-94-000087.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 7                         485BPOS     873608      1994-10-05  edgar/data/873608/0000950138-94-000081.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 8                         485BPOS     874209      1994-10-05  edgar/data/874209/0000950138-94-000081.txt          
CENTRAL EQUITY TRUST UTILITY SERIES 9                         485BPOS     874510      1994-10-05  edgar/data/874510/0000950138-94-000081.txt          
CENTRAL EQUITY TRUST UTILITY SERIES I                         485BPOS     857647      1994-12-28  edgar/data/857647/0000950138-94-000087.txt          
CENTRAL FIDELITY BANKS INC                                    10-Q        276235      1994-11-16  edgar/data/276235/0000276235-94-000016.txt          
CENTRAL FIDELITY BANKS INC                                    10-Q/A      276235      1994-11-22  edgar/data/276235/0000276235-94-000020.txt          
CENTRAL FIDELITY BANKS INC                                    8-A12G/A    276235      1994-11-18  edgar/data/276235/0000276235-94-000017.txt          
CENTRAL FIDELITY BANKS INC                                    8-K         276235      1994-11-18  edgar/data/276235/0000276235-94-000018.txt          
